"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 27, 2015","351.42","354.39","357.36","346.47","49.96K","-1.72%"
"Feb 26, 2015","357.56","341.92","357.56","341.92","37.53K","2.91%"
"Feb 25, 2015","347.46","346.47","347.46","340.53","23.38K","0.00%"
"Feb 24, 2015","347.46","346.47","347.46","346.47","8.37K","0.29%"
"Feb 23, 2015","346.47","341.52","346.47","338.55","22.22K","1.45%"
"Feb 20, 2015","341.52","341.52","342.51","336.57","20.32K","0.29%"
"Feb 18, 2015","340.53","336.57","340.53","336.57","17.17K","1.18%"
"Feb 17, 2015","336.57","336.57","337.56","331.82","21.16K","0.00%"
"Feb 16, 2015","336.57","336.57","342.51","336.57","0.73K","0.00%"
"Feb 13, 2015","336.57","332.21","336.57","332.21","0.77K","0.00%"
"Feb 12, 2015","336.57","336.57","339.54","336.57","2.44K","0.00%"
"Feb 11, 2015","336.57","336.77","340.53","333.60","9.11K","-2.30%"
"Feb 10, 2015","344.49","347.46","347.46","336.77","3.56K","-0.85%"
"Feb 09, 2015","347.46","351.42","351.42","346.47","4.63K","-1.13%"
"Feb 06, 2015","351.42","352.01","352.41","346.47","3.37K","-0.28%"
"Feb 05, 2015","352.41","351.42","353.99","345.48","2.67K","0.28%"
"Feb 04, 2015","351.42","351.22","353.40","351.22","3.39K","0.00%"
"Feb 03, 2015","351.42","350.23","354.19","345.48","26.66K","1.43%"
"Feb 02, 2015","346.47","351.42","352.41","346.47","43.69K","-1.41%"
"Jan 30, 2015","351.42","353.40","354.19","345.48","60.08K","-0.56%"
"Jan 29, 2015","353.40","308.85","354.39","308.85","164.04K","13.69%"
"Jan 28, 2015","310.83","312.02","312.42","310.83","1.73K","-0.32%"
"Jan 27, 2015","311.82","315.78","315.78","311.82","7.86K","-1.25%"
"Jan 26, 2015","315.78","309.84","315.78","309.84","3.96K","1.92%"
"Jan 23, 2015","309.84","311.82","315.78","309.64","16.54K","-0.63%"
"Jan 22, 2015","311.82","316.57","316.57","310.83","4.30K","0.00%"
"Jan 21, 2015","311.82","296.97","316.77","296.97","37.19K","5.00%"
"Jan 20, 2015","296.97","293.02","297.37","293.02","111.98K","0.20%"
"Jan 19, 2015","296.38","295.98","296.38","293.02","1.53K","0.00%"
"Jan 14, 2015","296.38","293.21","296.38","293.21","33.94K","0.40%"
"Jan 13, 2015","295.19","294.99","295.19","294.20","1.23K","0.74%"
"Jan 12, 2015","293.02","292.82","294.80","289.45","9.13K","0.07%"
"Jan 09, 2015","292.82","292.22","293.02","291.04","6.25K","0.20%"
"Jan 08, 2015","292.22","293.02","293.02","292.02","1.48K","-0.27%"
"Jan 07, 2015","293.02","292.02","293.02","292.02","1.67K","0.34%"
"Jan 06, 2015","292.02","291.04","294.99","291.04","0.19K","0.34%"
"Jan 05, 2015","291.04","287.47","291.04","287.47","6.22K","-1.28%"
"Dec 29, 2014","294.80","294.99","294.99","294.80","0.91K","-0.07%"
"Dec 23, 2014","294.99","294.80","294.99","287.47","12.26K","0.00%"
"Dec 22, 2014","294.99","295.98","295.98","294.99","91.36K","-0.33%"
"Dec 19, 2014","295.98","295.98","295.98","287.47","13.58K","0.00%"
"Dec 18, 2014","295.98","296.38","296.78","287.08","6.00K","-0.13%"
"Dec 17, 2014","296.38","295.98","296.38","295.98","11.22K","0.13%"
"Dec 16, 2014","295.98","295.19","295.98","294.00","50.65K","0.27%"
"Dec 15, 2014","295.19","294.99","295.59","292.02","28.31K","0.07%"
"Dec 12, 2014","294.99","294.00","294.99","294.00","46.95K","0.34%"
"Dec 11, 2014","294.00","292.22","294.80","292.02","68.24K","0.68%"
"Dec 10, 2014","292.02","290.05","293.02","290.05","38.36K","0.68%"
"Dec 09, 2014","290.05","287.08","290.05","287.08","29.45K","1.03%"
"Dec 05, 2014","287.08","287.08","287.08","285.10","16.58K","0.00%"
"Dec 04, 2014","287.08","287.08","287.47","284.11","32.98K","0.07%"
"Dec 03, 2014","286.88","287.08","287.08","286.88","0.26K","0.28%"
"Dec 02, 2014","286.08","287.08","287.08","280.15","19.56K","-0.34%"
"Dec 01, 2014","287.08","287.08","287.67","285.10","21.13K","0.69%"
"Nov 28, 2014","285.10","286.68","286.88","284.90","2.95K","0.00%"
"Nov 27, 2014","285.10","285.29","285.29","285.10","1.02K","-0.69%"
"Nov 26, 2014","287.08","287.08","287.08","285.49","0.47K","0.55%"
"Nov 25, 2014","285.49","287.08","287.08","285.10","3.64K","-0.55%"
"Nov 24, 2014","287.08","288.07","288.07","287.08","0.86K","-0.34%"
"Nov 21, 2014","288.07","289.85","289.85","288.07","0.45K","0.00%"
"Nov 20, 2014","288.07","290.05","290.05","288.07","0.36K","-0.68%"
"Nov 19, 2014","290.05","287.47","290.05","287.47","23.16K","1.24%"
"Nov 18, 2014","286.48","288.07","288.86","285.49","3.50K","-0.21%"
"Nov 17, 2014","287.08","288.66","288.66","287.08","7.23K","-0.62%"
"Nov 14, 2014","288.86","290.05","290.05","286.08","3.88K","-0.07%"
"Nov 13, 2014","289.05","290.05","290.05","289.05","0.24K","0.69%"
"Nov 12, 2014","287.08","287.08","287.08","285.69","2.16K","0.28%"
"Nov 11, 2014","286.28","289.05","289.05","286.28","0.53K","-0.28%"
"Nov 10, 2014","287.08","287.08","291.04","287.08","4.13K","-1.09%"
"Nov 07, 2014","290.24","290.05","291.04","288.07","10.18K","-0.27%"
"Nov 06, 2014","291.04","288.46","291.04","287.08","12.58K","1.38%"
"Nov 05, 2014","287.08","288.46","289.05","287.08","15.65K","-0.41%"
"Nov 04, 2014","288.26","289.05","289.05","287.08","2.71K","-0.14%"
"Nov 03, 2014","288.66","287.08","289.05","287.08","1.94K","0.55%"
"Oct 31, 2014","287.08","286.08","288.86","286.08","4.31K","0.76%"
"Oct 30, 2014","284.90","286.08","286.08","284.11","1.00K","-0.07%"
"Oct 29, 2014","285.10","284.50","285.10","284.11","0.52K","-0.35%"
"Oct 28, 2014","286.08","284.50","286.08","284.50","20.64K","0.56%"
"Oct 27, 2014","284.50","285.10","285.10","284.11","1.48K","-0.21%"
"Oct 24, 2014","285.10","285.10","285.10","284.70","0.49K","0.07%"
"Oct 23, 2014","284.90","285.10","285.10","284.11","2.14K","0.28%"
"Oct 22, 2014","284.11","285.10","285.10","284.11","0.27K","-0.28%"
"Oct 21, 2014","284.90","283.11","284.90","283.11","0.65K","0.28%"
"Oct 20, 2014","284.11","283.11","285.89","283.11","2.27K","-0.69%"
"Oct 17, 2014","286.08","283.11","286.08","281.14","3.68K","1.40%"
"Oct 16, 2014","282.13","284.11","284.11","277.37","0.78K","0.00%"
"Oct 15, 2014","282.13","282.13","282.13","278.36","0.39K","0.00%"
"Oct 14, 2014","282.13","278.17","282.13","277.37","2.76K","-0.70%"
"Oct 13, 2014","284.11","287.08","287.08","277.37","4.95K","-1.03%"
