"Date","Price","Open","High","Low","Vol.","Change %"
"May 14, 1999","1,375.00","1,374.00","1,376.00","1,336.50","43.36K","0.00%"
"May 13, 1999","1,375.00","1,368.50","1,382.00","1,367.75","38.65K","0.44%"
"May 12, 1999","1,369.00","1,358.25","1,373.75","1,329.00","43.26K","0.79%"
"May 11, 1999","1,358.25","1,346.25","1,366.50","1,344.75","47.94K","0.84%"
"May 10, 1999","1,347.00","1,351.00","1,358.75","1,333.00","41.59K","0.35%"
"May 07, 1999","1,342.25","1,341.25","1,353.75","1,335.00","39.20K","0.00%"
"May 06, 1999","1,342.25","1,351.75","1,354.25","1,327.25","50.72K","-0.72%"
"May 05, 1999","1,352.00","1,342.00","1,353.50","1,322.00","47.29K","0.67%"
"May 04, 1999","1,343.00","1,359.00","1,361.25","1,335.50","40.72K","-1.20%"
"May 03, 1999","1,359.25","1,338.50","1,362.25","1,334.50","35.66K","0.87%"
"Apr 30, 1999","1,347.50","1,348.00","1,359.75","1,318.75","35.75K","0.00%"
"Apr 29, 1999","1,347.50","1,358.50","1,364.75","1,342.75","40.44K","-0.85%"
"Apr 28, 1999","1,359.00","1,376.25","1,376.75","1,354.50","36.32K","-1.27%"
"Apr 27, 1999","1,376.50","1,371.00","1,380.75","1,363.25","38.97K","0.36%"
"Apr 26, 1999","1,371.50","1,364.50","1,372.25","1,359.75","28.74K","0.18%"
"Apr 23, 1999","1,369.00","1,368.75","1,372.75","1,354.75","32.13K","0.00%"
"Apr 22, 1999","1,369.00","1,352.75","1,369.75","1,349.00","39.73K","1.28%"
"Apr 21, 1999","1,351.75","1,315.00","1,355.00","1,309.50","43.47K","2.79%"
"Apr 20, 1999","1,315.00","1,300.75","1,317.50","1,295.50","45.86K","1.02%"
"Apr 19, 1999","1,301.75","1,324.25","1,350.50","1,290.75","54.40K","-2.27%"
"Apr 16, 1999","1,332.00","1,332.00","1,335.50","1,317.50","37.14K","0.00%"
"Apr 15, 1999","1,332.00","1,338.50","1,346.00","1,315.75","44.05K","-0.54%"
"Apr 14, 1999","1,339.25","1,361.00","1,367.75","1,334.50","47.10K","-1.69%"
"Apr 13, 1999","1,362.25","1,371.25","1,372.50","1,353.25","45.92K","-0.71%"
"Apr 12, 1999","1,372.00","1,349.25","1,372.75","1,330.00","47.06K","1.22%"
"Apr 09, 1999","1,355.50","1,355.50","1,363.00","1,344.50","33.85K","0.00%"
"Apr 08, 1999","1,355.50","1,338.25","1,357.50","1,330.75","43.89K","1.27%"
"Apr 07, 1999","1,338.50","1,329.75","1,340.50","1,322.00","38.03K","0.60%"
"Apr 06, 1999","1,330.50","1,332.75","1,337.50","1,321.00","40.91K","-0.22%"
"Apr 05, 1999","1,333.50","1,307.50","1,334.00","1,307.50","29.90K","2.36%"
"Apr 01, 1999","1,302.75","1,292.75","1,305.25","1,291.00","0.23K","0.73%"
"Mar 31, 1999","1,293.25","1,315.25","1,324.50","1,292.50","32.70K","-1.71%"
"Mar 30, 1999","1,315.75","1,316.75","1,321.00","1,305.50","30.97K","0.00%"
"Mar 29, 1999","1,315.75","1,294.75","1,324.00","1,293.00","31.04K","0.90%"
"Mar 26, 1999","1,304.00","1,303.50","1,304.50","1,287.00","30.04K","0.00%"
"Mar 25, 1999","1,304.00","1,280.50","1,305.00","1,279.25","33.56K","1.91%"
"Mar 24, 1999","1,279.60","1,272.75","1,281.25","1,267.25","37.73K","0.57%"
"Mar 23, 1999","1,272.30","1,311.50","1,312.25","1,267.50","46.45K","-2.97%"
"Mar 22, 1999","1,311.20","1,308.00","1,317.00","1,305.50","30.69K","-1.51%"
"Mar 19, 1999","1,331.25","1,330.75","1,338.00","1,307.75","32.20K","0.96%"
"Mar 18, 1999","1,318.60","1,299.25","1,321.50","1,290.00","0.79K","0.96%"
"Mar 17, 1999","1,306.00","1,306.25","1,306.50","1,292.50","1.08K","-0.04%"
"Mar 16, 1999","1,306.50","1,306.25","1,312.50","1,301.50","1.17K","1.18%"
"Mar 15, 1999","1,291.25","1,294.50","1,309.75","1,290.75","1.17K","-0.00%"
"Mar 12, 1999","1,291.30","1,305.25","1,309.00","1,289.25","1.98K","-1.01%"
"Mar 11, 1999","1,304.50","1,289.50","1,313.50","1,285.00","5.42K","1.20%"
"Mar 10, 1999","1,289.00","1,279.50","1,290.00","1,275.50","31.75K","0.72%"
"Mar 09, 1999","1,279.80","1,283.75","1,297.00","1,275.50","37.52K","-0.27%"
"Mar 08, 1999","1,283.30","1,279.75","1,285.50","1,272.50","31.67K","0.38%"
"Mar 05, 1999","1,278.50","1,250.50","1,279.75","1,249.75","36.44K","2.30%"
"Mar 04, 1999","1,249.70","1,233.25","1,252.50","1,230.50","35.60K","1.27%"
"Mar 03, 1999","1,234.00","1,228.50","1,234.25","1,216.75","37.06K","0.37%"
"Mar 02, 1999","1,229.50","1,239.25","1,251.25","1,220.75","38.92K","-0.77%"
"Mar 01, 1999","1,239.00","1,236.50","1,242.00","1,222.00","32.96K","0.28%"
"Feb 26, 1999","1,235.50","1,241.00","1,250.25","1,227.00","35.37K","-0.48%"
"Feb 25, 1999","1,241.50","1,253.25","1,258.00","1,226.50","41.33K","-0.94%"
"Feb 24, 1999","1,253.30","1,275.75","1,287.75","1,249.50","36.99K","-1.74%"
"Feb 23, 1999","1,275.50","1,274.50","1,284.75","1,265.50","35.48K","0.08%"
"Feb 22, 1999","1,274.50","1,242.50","1,276.75","1,240.50","31.04K","2.49%"
"Feb 19, 1999","1,243.50","1,238.25","1,252.25","1,234.00","28.12K","0.41%"
"Feb 18, 1999","1,238.40","1,228.50","1,244.00","1,223.50","37.00K","0.74%"
"Feb 17, 1999","1,229.30","1,239.75","1,254.25","1,223.25","36.84K","-1.04%"
