"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 11, 2019","80.20","78.40","80.40","78.40","5.48M","2.17%"
"Jul 10, 2019","78.50","78.05","79.00","78.05","692.75K","0.26%"
"Jul 09, 2019","78.30","78.05","78.40","77.85","4.72M","0.38%"
"Jul 08, 2019","78.00","78.60","78.80","78.00","1.19M","-0.76%"
"Jul 05, 2019","78.60","79.00","79.35","78.60","1.71M","-0.25%"
"Jul 04, 2019","78.80","78.60","79.50","78.60","1.04M","0.77%"
"Jul 03, 2019","78.20","79.10","79.80","78.20","2.71M","-1.14%"
"Jul 02, 2019","79.10","79.00","79.40","78.90","1.38M","0.44%"
"Jul 01, 2019","78.75","79.00","79.45","78.10","1.48M","0.32%"
"Jun 28, 2019","78.50","79.00","79.40","77.40","2.66M","-0.38%"
"Jun 27, 2019","78.80","79.00","79.75","78.80","2.70M","-0.25%"
"Jun 26, 2019","79.00","80.00","80.00","79.00","1.47M","-1.00%"
"Jun 25, 2019","79.80","80.25","80.80","79.80","2.32M","-0.31%"
"Jun 24, 2019","80.05","80.60","81.25","80.05","870.63K","-0.56%"
"Jun 21, 2019","80.50","80.50","80.85","80.15","2.53M","-0.62%"
"Jun 20, 2019","81.00","80.10","81.00","79.90","1.93M","1.25%"
"Jun 19, 2019","80.00","80.10","81.00","80.00","1.18M","-0.12%"
"Jun 18, 2019","80.10","81.25","81.25","79.95","1.04M","-1.42%"
"Jun 17, 2019","81.25","82.00","82.00","80.40","1.83M","-0.91%"
"Jun 14, 2019","82.00","81.55","82.20","81.00","1.51M","0.12%"
"Jun 13, 2019","81.90","80.65","81.90","80.65","1.75M","1.49%"
"Jun 11, 2019","80.70","82.00","82.35","80.70","1.16M","-1.41%"
"Jun 10, 2019","81.85","82.00","82.25","81.70","6.86M","0.06%"
"Jun 07, 2019","81.80","81.50","81.95","81.40","1.66M","0.99%"
"Jun 06, 2019","81.00","81.25","82.50","81.00","2.85M","1.25%"
"Jun 04, 2019","80.00","82.00","83.30","80.00","2.37M","-2.26%"
"Jun 03, 2019","81.85","81.00","82.95","80.95","3.17M","1.30%"
"May 31, 2019","80.80","79.45","80.90","79.45","3.35M","2.02%"
"May 30, 2019","79.20","78.00","80.15","77.95","2.10M","2.46%"
"May 29, 2019","77.30","80.00","80.50","77.25","6.15M","-3.13%"
"May 28, 2019","79.80","81.00","81.00","79.80","4.71M","-1.48%"
"May 27, 2019","81.00","81.00","81.50","80.85","1.15M","0.00%"
"May 24, 2019","81.00","81.05","81.30","80.00","2.02M","-0.06%"
"May 23, 2019","81.05","81.00","81.85","81.00","1.90M","0.06%"
"May 22, 2019","81.00","81.00","82.35","81.00","1.77M","0.25%"
"May 21, 2019","80.80","81.25","81.50","80.75","1.77M","-0.25%"
"May 20, 2019","81.00","80.85","81.70","80.80","1.83M","0.00%"
"May 17, 2019","81.00","81.90","83.20","81.00","3.34M","0.12%"
"May 16, 2019","80.90","80.95","81.45","80.70","1.47M","0.00%"
"May 15, 2019","80.90","82.00","82.25","80.90","1.88M","-0.49%"
"May 14, 2019","81.30","83.45","83.45","80.50","3.95M","-4.07%"
"May 10, 2019","84.75","82.35","84.75","82.20","1.53M","2.73%"
"May 09, 2019","82.50","84.50","84.50","82.50","1.81M","-3.45%"
"May 08, 2019","85.45","84.85","85.45","82.55","1.76M","0.71%"
"May 07, 2019","84.85","83.50","85.20","83.50","1.76M","2.23%"
